Country Code,Country,Location,Variable1,Variable2,Variable3,Variable4,Variable5,Variable6,Variable7,Variable8,Date
1,United Kingdom,Newcastle,530.9608802,807.7599835,681.9821967,1064.860061,191.3108404,93.74112641,6.52874464,1.891424524,01-01-2019
1,United Kingdom,Newcastle,567.5072919,845.604147,723.0104711,1048.507776,228.0243408,71.74410187,6.580461258,1.666223604,01-02-2019
1,United Kingdom,Newcastle,543.4315394,845.277171,699.5966205,985.7605586,218.6466081,70.03834533,6.577979548,1.190864221,01-03-2019
1,United Kingdom,Newcastle,576.2421424,869.3554557,773.0870325,1096.277066,199.0064078,73.54446926,6.678363682,2.252240151,01-04-2019
1,United Kingdom,Newcastle,529.4120388,785.5786985,721.7478492,926.529001,224.5370643,45.73338223,6.592525315,1.813770383,01-05-2019
1,United Kingdom,Newcastle,590.3890237,901.9447616,792.0556639,1060.311958,206.3884382,63.24119749,6.577542686,1.891663821,01-06-2019
1,United Kingdom,Newcastle,566.6467468,850.7396511,725.4905766,1019.453301,237.5383695,50.53544702,6.552209271,2.899747991,01-07-2019
1,United Kingdom,Newcastle,578.2957415,869.2574697,751.0200313,1097.534109,237.9907546,58.41772166,6.846539521,2.896135396,01-08-2019
1,United Kingdom,Newcastle,599.5088791,892.7766251,773.4364731,1147.477368,232.742228,53.32184719,6.646721982,2.666286684,01-09-2019
1,United Kingdom,Newcastle,610.4930004,931.7818389,812.8828638,1104.312204,232.1666933,78.78855173,6.73588227,2.406047882,01-10-2019
1,United Kingdom,Newcastle,612.8346558,940.1495515,775.2931044,1169.043708,240.6827233,69.7045331,6.586694545,3.030427696,01-11-2019
1,United Kingdom,Newcastle,616.7987473,934.1708865,813.1733765,1041.603227,258.252339,67.53363731,6.674248469,1.861312674,01-12-2019
1,United Kingdom,Newcastle,650.4388901,968.6449835,803.4998526,1209.238962,238.309594,86.84390705,6.739049254,2.450948036,01-01-2019
1,United Kingdom,Newcastle,641.0284643,948.1642725,806.2946302,1134.830681,226.8017686,69.9331492,6.713745654,3.036660834,01-02-2019
1,United Kingdom,Newcastle,606.2122529,952.6330605,810.5523312,1135.34355,255.1365767,69.77769514,6.797100725,2.620488449,01-03-2019
1,United Kingdom,Newcastle,629.5695472,1015.991534,859.2324925,1181.305752,249.5746076,76.97422795,6.734378468,2.814117978,01-04-2019
1,United Kingdom,Newcastle,629.1540287,984.0740126,829.9641212,1122.076214,231.7822419,63.87166675,6.5906917,3.071213352,01-05-2019
1,United Kingdom,Newcastle,616.2678025,958.3582682,820.3223173,1070.756969,244.3468545,80.33657931,6.890389552,2.813814556,01-06-2019
1,United Kingdom,Newcastle,661.9703775,1007.769224,842.1963115,1147.733852,269.6985399,76.57966674,6.921576746,2.725331986,01-07-2019
1,United Kingdom,Newcastle,629.0249901,972.5044788,801.7151348,1156.882209,267.168495,78.47132251,6.710264303,3.231842584,01-08-2019
1,United Kingdom,Newcastle,601.5237601,940.2187183,829.5949574,1105.688429,275.8338755,76.71237415,6.959531462,3.728261905,01-09-2019
1,United Kingdom,Newcastle,646.0813515,927.5833435,832.8651905,1157.999129,263.8328248,73.86903468,7.086874591,2.069428629,01-10-2019
1,United Kingdom,Newcastle,668.2498949,1007.468354,909.0211314,1245.219722,275.8149874,54.34592822,7.099203043,4.06792242,01-11-2019
1,United Kingdom,Newcastle,673.4492349,1016.297503,878.3281525,1220.389353,286.8670496,72.32982445,6.817406855,2.978511838,01-12-2019
1,United Kingdom,Newcastle,666.9268682,1058.974511,872.2661027,1216.197151,272.1199173,121.9545005,6.906026947,3.970598744,01-01-2019
1,United Kingdom,Newcastle,673.0093406,1039.179659,893.4619978,1228.259548,234.1818063,93.61837646,6.907151739,2.569629536,01-02-2019
1,United Kingdom,Newcastle,671.1090765,1008.582091,892.9809331,1231.71397,288.1986128,97.09975657,6.9148401,3.887348734,01-03-2019
1,United Kingdom,Newcastle,674.1381767,1042.404463,915.7653125,1248.141055,279.3225116,81.31497054,6.920824813,3.861692778,01-04-2019
1,United Kingdom,Newcastle,694.8217333,1074.936504,904.730926,1267.686082,284.2981491,90.15726696,6.820006325,2.811425314,01-05-2019
1,United Kingdom,Newcastle,697.1785264,1074.527881,943.753533,1258.373526,323.7109644,102.126014,6.886269763,3.044814111,01-06-2019
1,United Kingdom,Newcastle,680.8915151,1031.450797,899.9972009,1246.509572,312.3761536,88.45240888,6.951263009,3.479362016,01-07-2019
1,United Kingdom,Newcastle,760.1081327,1140.384962,971.091995,1396.76047,297.9056416,92.81850118,7.12826158,3.301759416,01-08-2019
1,United Kingdom,Newcastle,689.6149144,1111.432975,932.2193114,1175.605396,305.3589615,90.54940708,6.98779864,2.877030328,01-09-2019
1,United Kingdom,Newcastle,743.053911,1151.419498,955.2878184,1364.451332,309.1203678,86.7690584,6.987870091,4.15387157,01-10-2019
1,United Kingdom,Newcastle,752.1138246,1101.775168,980.4263968,1355.680728,322.6433764,120.0582484,7.088806227,4.47090645,01-11-2019
1,United Kingdom,Newcastle,740.230672,1122.199818,994.0295692,1342.571948,313.1347639,88.06689043,7.169114253,3.824373551,01-12-2019
1,United Kingdom,Newcastle,745.7208978,1171.601816,937.1644231,1367.73713,304.0485196,149.5928331,7.170273463,4.021210998,01-01-2019
1,United Kingdom,Newcastle,706.1714846,1042.863371,901.6842531,1269.749493,327.4917278,101.7991702,7.142018254,3.450171528,01-02-2019
1,United Kingdom,Newcastle,790.5183788,1246.633172,1033.885114,1464.253208,323.1259427,102.886028,7.160582905,3.285846938,01-03-2019
1,United Kingdom,Newcastle,742.4688334,1101.692709,942.228681,1352.127703,340.2267005,105.6762607,7.117551383,3.90604467,01-04-2019
1,United Kingdom,Newcastle,749.9984708,1092.701856,977.5354225,1389.221584,306.6422058,113.8488268,7.37408299,4.171668709,01-05-2019
1,United Kingdom,Newcastle,729.0966766,1132.237443,917.1266157,1302.846318,342.9101853,107.6402572,7.098919668,4.165466572,01-06-2019
1,United Kingdom,Newcastle,771.8796802,1206.695157,1014.910014,1387.094245,313.2040599,88.64035134,7.135897914,3.744178695,01-07-2019
1,United Kingdom,Newcastle,761.1484927,1133.286693,990.2653085,1355.821196,331.5590132,90.25877911,7.138486383,4.137499383,01-08-2019
1,United Kingdom,Newcastle,769.5552234,1130.404826,966.857857,1451.039369,344.772439,88.70757294,7.308316553,4.339522642,01-09-2019
1,United Kingdom,Newcastle,791.8285204,1238.280675,1041.321395,1479.41901,359.6602295,99.24457605,7.234759189,3.893128035,01-10-2019
1,United Kingdom,Newcastle,818.1540487,1251.86317,1071.04186,1459.388472,338.8313811,99.46414973,7.177628397,5.147381784,01-11-2019
1,United Kingdom,Newcastle,773.5588037,1154.704207,1019.426035,1436.410428,365.8505074,113.2022653,7.388852073,4.850939889,01-12-2019
1,United Kingdom,Newcastle,799.5552387,1223.699296,1044.119777,1439.935142,354.4661592,167.5203693,7.249513476,5.019524453,01-01-2019
1,United Kingdom,Newcastle,802.8306042,1243.700492,1066.582337,1477.927536,354.6674992,127.1231629,7.20611282,4.120970606,01-02-2019
1,United Kingdom,Newcastle,806.4238543,1227.927864,1067.445721,1550.242348,355.5242124,108.5559767,7.280197829,4.701614707,01-03-2019
1,United Kingdom,Newcastle,835.7993219,1264.127869,1126.058735,1516.854581,355.0281971,112.7585648,7.371080822,3.21196817,01-04-2019
1,United Kingdom,Newcastle,809.3282593,1209.246997,1022.181655,1456.023299,367.6423107,117.1072449,7.375647142,4.029579847,01-05-2019
1,United Kingdom,Newcastle,792.2313412,1254.607158,1038.63478,1386.804683,384.1267173,118.9069356,7.453934471,4.556229971,01-06-2019
1,United Kingdom,Newcastle,820.1307992,1232.569745,1019.493082,1488.311935,421.4436197,127.0739461,7.473811282,4.952108993,01-07-2019
1,United Kingdom,Newcastle,817.5341734,1194.860067,1060.561537,1514.892459,386.3109787,121.6299105,7.431709792,4.994002577,01-08-2019
1,United Kingdom,Newcastle,844.1193929,1255.897149,1087.751541,1496.859377,387.4935532,124.5861394,7.410622189,4.292004904,01-09-2019
1,United Kingdom,Newcastle,843.75807,1308.453472,1140.824655,1482.210762,383.2057624,114.870734,7.501175605,4.500607744,01-10-2019
1,United Kingdom,Newcastle,832.6352681,1187.709187,1067.827556,1462.854989,379.162805,102.8111769,7.492036953,4.70841249,01-11-2019
1,United Kingdom,Newcastle,890.2408752,1305.437962,1167.53519,1584.400718,360.1707764,119.5026136,7.352613757,4.948910197,01-12-2019
1,United Kingdom,London,471.109406,676.5755456,650.8785667,902.6170675,194.1136728,87.30500476,6.416581928,2.060927578,01-01-2019
1,United Kingdom,London,490.6556055,749.3131457,638.8154079,914.1976802,199.2522469,52.02038409,6.401045333,1.768021761,01-02-2019
1,United Kingdom,London,514.2179127,822.9596359,695.6319268,945.3863418,198.4214504,49.63185672,6.61227732,1.776431547,01-03-2019
1,United Kingdom,London,488.4077326,747.6580842,646.527666,949.3999014,199.5305429,74.06571205,6.57169202,2.283246946,01-04-2019
1,United Kingdom,London,476.9067845,743.1018475,631.44993,943.4658434,226.5719678,65.88465874,6.561246064,1.839066646,01-05-2019
1,United Kingdom,London,463.4021707,702.2862494,581.4112308,852.6923785,203.2512672,47.19512995,6.507643468,2.039693816,01-06-2019
1,United Kingdom,London,484.1216105,689.2596698,660.0008686,907.6552103,190.0570703,58.96007536,6.699617537,0.835181329,01-07-2019
1,United Kingdom,London,522.6995612,784.5158884,643.790388,946.2681165,228.7213444,69.53327085,6.821352294,1.86093651,01-08-2019
1,United Kingdom,London,501.0868246,730.1281913,651.3315108,890.0051904,208.3564997,78.33356424,6.837811148,2.192052784,01-09-2019
1,United Kingdom,London,544.395186,816.3185854,756.3795368,985.7938872,225.0610015,65.7144867,6.517858316,2.46562064,01-10-2019
1,United Kingdom,London,530.8499165,765.0468359,694.9773006,959.2316029,238.6985434,58.667625,6.528112158,2.14529492,01-11-2019
1,United Kingdom,London,532.7184513,802.7113313,712.1207273,1000.36388,237.5097941,82.24983532,6.742075464,2.968054132,01-12-2019
1,United Kingdom,London,541.6926598,843.4187633,724.7023332,907.4707793,255.310624,105.1552064,6.62627536,3.087240677,01-01-2019
1,United Kingdom,London,514.2712542,782.9522191,640.7501612,903.6628785,243.7635488,72.86436703,6.839244503,2.965574613,01-02-2019
1,United Kingdom,London,564.1448632,877.6365504,708.9659272,1013.621317,220.6918841,79.32677056,6.642895074,3.280094952,01-03-2019
1,United Kingdom,London,553.1123191,852.7522197,709.3785702,1008.511521,262.5665905,84.27439404,6.765698098,3.48166862,01-04-2019
1,United Kingdom,London,577.1820064,825.5905708,747.3337257,1000.334084,257.9498354,85.16348483,6.845154654,2.684171496,01-05-2019
1,United Kingdom,London,582.6538958,828.5816245,764.4614114,1088.834964,244.5865846,65.83601137,6.657455408,3.147956076,01-06-2019
1,United Kingdom,London,550.7428463,794.0390815,728.0815043,998.707648,277.4068291,66.51411733,6.888878436,2.85201056,01-07-2019
1,United Kingdom,London,572.6280263,863.6080511,786.6816211,1099.383598,253.4892208,62.81050194,6.687687424,3.133818133,01-08-2019
1,United Kingdom,London,617.0096594,904.9902263,811.4119086,1140.223647,267.0854798,69.62442013,6.865480396,3.189648073,01-09-2019
1,United Kingdom,London,597.8379606,917.5706969,765.451984,1083.466888,298.173943,84.15228036,6.80018467,4.179541973,01-10-2019
1,United Kingdom,London,596.2955069,914.211258,784.8591529,1092.387828,257.1422344,86.31132923,6.778365326,2.426435441,01-11-2019
1,United Kingdom,London,608.1117548,949.7486808,815.0489225,1102.078092,280.4812801,92.02518145,6.748110848,2.719378119,01-12-2019
1,United Kingdom,London,586.8933936,880.376269,742.8560484,1087.007726,278.5491292,152.3838046,6.74450203,4.136773689,01-01-2019
1,United Kingdom,London,615.6066983,958.1223546,777.0098373,1113.431968,266.5735648,100.0457704,7.062186382,3.803546237,01-02-2019
1,United Kingdom,London,602.1924682,911.3724596,790.0396299,1074.080281,279.1835644,80.86030482,7.056082962,3.381270463,01-03-2019
1,United Kingdom,London,591.3017621,914.1047414,753.0588793,1080.741015,280.3519281,82.65600745,6.846632563,3.157876615,01-04-2019
1,United Kingdom,London,610.5671956,936.1990878,797.2353601,1070.949896,266.9032027,80.68235534,6.956921782,4.145090456,01-05-2019
1,United Kingdom,London,689.5554304,1024.602154,927.8712341,1306.275081,294.0550355,103.8268183,7.033278377,4.017107651,01-06-2019
1,United Kingdom,London,610.3574023,916.7369451,819.634301,1067.427161,285.2597621,88.58938651,7.063778988,3.697659734,01-07-2019
1,United Kingdom,London,614.9640302,883.165543,852.4392186,1125.678913,284.810862,86.54919253,7.276369876,3.873559099,01-08-2019
1,United Kingdom,London,641.3127791,954.456006,854.6322411,1273.491707,312.165843,87.83510214,7.016664387,4.283775503,01-09-2019
1,United Kingdom,London,625.5681197,982.2214489,860.9241817,1115.297663,308.1295102,96.10076674,7.18292512,3.672172597,01-10-2019
1,United Kingdom,London,644.4513147,984.0168986,860.4375788,1232.572681,313.2990392,94.45874669,6.878692597,3.737071259,01-11-2019
1,United Kingdom,London,626.3213293,910.8508536,814.5682916,1170.929031,285.4449176,101.348688,7.183639089,4.058067358,01-12-2019
1,United Kingdom,London,676.1833949,1034.020943,891.3885128,1217.551159,298.8488349,139.4152534,7.127853372,3.379920181,01-01-2019
1,United Kingdom,London,674.4614811,1006.116963,870.4340893,1270.983917,329.9993907,106.8625263,7.061540686,3.748936769,01-02-2019
1,United Kingdom,London,663.5236902,978.7248527,868.0200736,1221.889282,356.6973535,91.28358758,7.164100347,4.000703325,01-03-2019
1,United Kingdom,London,698.4574356,1079.202939,929.9813083,1231.269653,341.0167185,83.69194057,7.288550783,3.578296282,01-04-2019
1,United Kingdom,London,679.0262988,1033.420825,876.6409803,1265.127523,322.1712714,104.2908012,7.099745603,3.899605224,01-05-2019
1,United Kingdom,London,688.0452248,1039.229674,896.014632,1246.019418,340.5166857,87.6844591,7.368295646,4.477383552,01-06-2019
1,United Kingdom,London,665.5085275,1033.161965,884.6644418,1158.356984,362.3911488,100.4158858,7.376343719,4.085546407,01-07-2019
1,United Kingdom,London,693.2136321,1048.627095,943.8605161,1295.429491,354.0853358,109.6085162,7.163559425,4.457446935,01-08-2019
1,United Kingdom,London,703.6298705,1050.376823,908.8944197,1295.03503,344.8420421,118.7414461,7.183218644,4.639801156,01-09-2019
1,United Kingdom,London,673.5849471,1030.841917,863.4762858,1171.372547,311.1497921,105.961543,7.33383675,5.402220637,01-10-2019
1,United Kingdom,London,669.8996551,1032.023531,878.3526707,1239.609585,351.5250475,122.3838923,7.447175902,3.826329489,01-11-2019
1,United Kingdom,London,728.381884,1093.933852,899.0483682,1353.503533,357.432563,115.0743874,7.330019535,4.100860752,01-12-2019
1,United Kingdom,London,736.7517696,1130.190993,973.7435604,1355.172783,367.1072222,136.957418,7.139576697,3.944756473,01-01-2019
1,United Kingdom,London,706.3408721,987.0631129,937.6451714,1278.140136,354.6891396,126.0601191,7.310818726,4.827303314,01-02-2019
1,United Kingdom,London,717.9988854,1036.55512,970.1018245,1312.077463,367.1075974,110.3534062,7.285500136,4.496352429,01-03-2019
1,United Kingdom,London,746.9331502,1180.412312,975.9547746,1325.494471,357.9159003,99.59929332,7.439635157,4.155452164,01-04-2019
1,United Kingdom,London,732.2434224,1151.369936,956.4000774,1406.28518,375.9827874,121.0874978,7.24464694,4.423701104,01-05-2019
1,United Kingdom,London,770.2851265,1178.492603,1018.815105,1392.181731,392.9656769,115.7556437,7.174996404,4.933703076,01-06-2019
1,United Kingdom,London,739.5784116,1111.924856,965.7708894,1387.451539,377.7790813,122.2929724,7.450328321,3.925274241,01-07-2019
1,United Kingdom,London,745.6539138,1122.296789,998.2617089,1380.404799,377.0398933,129.1928995,7.33346645,4.53395458,01-08-2019
1,United Kingdom,London,775.7308004,1151.10253,1052.379209,1391.844193,398.9250878,116.848788,7.366794071,5.292356204,01-09-2019
1,United Kingdom,London,711.1959236,1088.576099,899.4518888,1351.029893,393.6238901,99.24054757,7.496008826,5.156895609,01-10-2019
1,United Kingdom,London,748.3635309,1109.126201,985.4881923,1349.659448,388.6931303,116.3728521,7.600631403,5.629358531,01-11-2019
1,United Kingdom,London,793.8313124,1179.331885,1019.420934,1458.90668,407.1441715,114.1738154,7.610196442,4.818024539,01-12-2019
1,United Kingdom,Durham,518.2067667,781.9621004,710.6548213,917.9405125,205.6952532,89.06462573,6.469016188,2.194622896,01-01-2019
1,United Kingdom,Durham,482.904958,721.618252,694.0040367,914.816129,224.8409357,59.67658284,6.405630699,2.654642851,01-02-2019
1,United Kingdom,Durham,533.3883565,812.9234792,698.7010195,923.9530678,210.4409233,48.08490756,6.476084598,2.532691921,01-03-2019
1,United Kingdom,Durham,473.5287963,699.0716291,602.187163,912.7133529,230.776279,52.29793976,6.536025452,1.509666092,01-04-2019
1,United Kingdom,Durham,511.8005742,748.3153304,683.0744388,978.1120789,207.3646437,48.34685072,6.540806379,1.462177942,01-05-2019
1,United Kingdom,Durham,516.4133814,789.704926,667.4339413,950.2872372,221.6832967,66.21939394,6.592438051,1.905613397,01-06-2019
1,United Kingdom,Durham,531.8082205,763.6759851,712.2179132,951.7145491,242.4240483,46.54769049,6.589892135,2.233440081,01-07-2019
1,United Kingdom,Durham,520.9590465,839.9852069,699.4208463,951.9637009,212.4715988,73.7339735,6.467445096,2.190204425,01-08-2019
1,United Kingdom,Durham,527.822929,804.8136113,709.6504238,991.0606868,210.6599688,69.88713948,6.630130983,2.092532844,01-09-2019
1,United Kingdom,Durham,527.3849638,804.8444783,689.4453782,932.179174,235.3859055,63.43707355,6.746030718,2.437232849,01-10-2019
1,United Kingdom,Durham,529.7671186,819.406324,747.2333171,969.0410729,236.4497753,68.49654075,6.786150083,2.767228456,01-11-2019
1,United Kingdom,Durham,551.0615148,860.5044162,726.3496253,985.1330154,229.6247133,67.76629347,6.697917983,1.947619964,01-12-2019
1,United Kingdom,Durham,578.9869162,908.6135987,763.313343,1071.77547,232.7359924,113.8059634,6.671811451,3.238398051,01-01-2019
1,United Kingdom,Durham,581.254797,847.226194,765.3169742,1110.727085,223.7871085,78.29874331,6.778758124,3.239916164,01-02-2019
1,United Kingdom,Durham,565.0694173,857.8418431,686.8235645,1043.713518,246.7870749,57.13577717,6.789874891,3.510101896,01-03-2019
1,United Kingdom,Durham,558.4420013,822.409375,702.2078862,1018.85378,255.8522267,85.07757363,6.834180882,3.082007472,01-04-2019
1,United Kingdom,Durham,568.0051602,870.016237,737.9196255,973.704134,253.7101313,87.97583211,6.530338774,2.983928572,01-05-2019
1,United Kingdom,Durham,539.6897126,820.3249525,709.3931823,958.4730958,288.6107963,65.47392953,6.793459469,2.674708151,01-06-2019
1,United Kingdom,Durham,588.6918265,909.1611715,771.0030052,1021.774071,262.0931681,91.44096637,6.845383518,3.059196812,01-07-2019
1,United Kingdom,Durham,554.6709022,847.8631658,730.2936909,1012.799729,279.221803,72.52032842,6.727727411,3.241821463,01-08-2019
1,United Kingdom,Durham,633.3904826,927.3636879,805.3574803,1183.305739,266.5094634,92.93932928,6.735186866,2.387371619,01-09-2019
1,United Kingdom,Durham,568.1564071,919.0640344,760.3338444,1087.787188,266.2611464,77.26200484,6.86678805,3.992768947,01-10-2019
1,United Kingdom,Durham,587.9255815,929.0312967,773.6634203,1132.953477,257.8946351,85.66632092,6.804633704,3.143067571,01-11-2019
1,United Kingdom,Durham,598.307679,943.6963472,806.7762923,1129.028238,258.8644203,64.45017255,6.954690247,2.981696172,01-12-2019
1,United Kingdom,Durham,574.6207962,923.5176218,770.9006146,1036.827634,284.6307695,143.1915252,6.962319391,3.089207432,01-01-2019
1,United Kingdom,Durham,645.3363787,948.9564034,825.5775616,1164.433628,296.0627585,90.27442267,6.98267821,2.70559018,01-02-2019
1,United Kingdom,Durham,592.3535236,828.4597653,795.6183726,1163.616265,268.5568843,81.24513961,6.833774017,3.762475579,01-03-2019
1,United Kingdom,Durham,619.4642744,882.3392061,762.1339216,1205.695019,282.0496623,93.26592984,6.831272508,3.4590596,01-04-2019
1,United Kingdom,Durham,642.4829146,970.7914906,822.3513636,1128.778951,319.3876035,80.83219772,7.004702435,2.894339017,01-05-2019
1,United Kingdom,Durham,628.0444035,883.1351175,830.8508756,1136.911012,291.1321754,98.05506436,6.988470075,3.881586235,01-06-2019
1,United Kingdom,Durham,637.0313549,944.654342,856.7029006,1135.837663,321.0742865,85.40829117,7.063825486,4.327564295,01-07-2019
1,United Kingdom,Durham,604.1926061,907.5777041,803.8674993,1078.559994,308.2404523,94.45858353,7.050166942,3.380483151,01-08-2019
1,United Kingdom,Durham,693.5493656,1061.742216,910.5793581,1256.481542,329.9721058,96.8118973,6.821424368,3.922192789,01-09-2019
1,United Kingdom,Durham,637.3251974,901.0175571,820.4257751,1152.642032,289.9029524,103.501079,7.171158117,4.372719727,01-10-2019
1,United Kingdom,Durham,653.4555033,1010.999759,823.7636096,1171.475081,320.3150359,91.61585968,6.939215895,4.088774987,01-11-2019
1,United Kingdom,Durham,668.1313335,985.9474089,864.2710705,1237.047306,330.8519334,75.67500361,7.053271018,3.765056268,01-12-2019
1,United Kingdom,Durham,652.8006535,1019.216532,906.1015081,1141.18303,302.7795238,126.3448757,7.152170073,3.763083207,01-01-2019
1,United Kingdom,Durham,678.972901,987.0069348,889.0021376,1260.056625,317.6283326,106.3263161,7.171560147,4.444513423,01-02-2019
1,United Kingdom,Durham,705.5873904,1058.42963,929.7983512,1302.363968,336.646672,94.09416987,7.084548074,4.642865289,01-03-2019
1,United Kingdom,Durham,687.3099092,1044.342838,896.0101711,1226.731443,312.6675997,101.5561992,7.183185785,3.229498343,01-04-2019
1,United Kingdom,Durham,714.5279473,1143.722276,929.8926908,1294.433538,344.9066657,85.87570704,7.188077861,3.750313358,01-05-2019
1,United Kingdom,Durham,714.3546746,1062.89579,928.4364601,1261.951327,350.1052128,96.42640024,7.239569306,3.082545971,01-06-2019
1,United Kingdom,Durham,696.7042617,1054.755986,929.1656356,1232.413926,350.5284021,105.2937169,7.15266192,4.153877061,01-07-2019
1,United Kingdom,Durham,669.9374527,1031.326842,874.4595975,1180.380388,323.3277171,100.5181448,7.30386634,4.272593509,01-08-2019
1,United Kingdom,Durham,693.5500667,1047.101769,940.6689016,1233.186124,360.3040248,109.9149186,7.258731987,4.190643966,01-09-2019
1,United Kingdom,Durham,694.7595531,1061.679732,885.0668839,1333.093526,350.0520293,110.200093,7.222613749,4.777051556,01-10-2019
1,United Kingdom,Durham,717.1465152,1070.070373,961.096396,1288.738758,359.9002548,109.8745479,7.094577092,3.69390195,01-11-2019
1,United Kingdom,Durham,726.719778,1075.095013,975.6942496,1409.535402,345.0080068,113.0371826,7.203757611,4.905079385,01-12-2019
1,United Kingdom,Durham,704.5386138,1064.760714,942.2514337,1248.807304,371.193001,142.685769,7.414863301,4.881908323,01-01-2019
1,United Kingdom,Durham,749.3656839,1179.538466,981.7859541,1333.964221,369.5579453,118.9904983,7.400299747,4.243924895,01-02-2019
1,United Kingdom,Durham,694.2539935,1082.546324,922.0468837,1241.121494,387.8824555,127.5224743,7.615825691,3.889204733,01-03-2019
1,United Kingdom,Durham,761.0117898,1108.666806,1005.569563,1355.344902,373.3403566,95.97588204,7.365473472,4.48525222,01-04-2019
1,United Kingdom,Durham,742.3663109,1117.694259,978.219983,1363.170059,372.9023585,101.7000186,7.315509564,4.789963697,01-05-2019
1,United Kingdom,Durham,732.9523774,1123.182187,994.8905002,1280.06667,396.1248882,109.1692338,7.286909782,4.957107005,01-06-2019
1,United Kingdom,Durham,764.8164455,1114.08692,1001.66559,1426.789675,407.8114097,108.840585,7.390739554,4.34199885,01-07-2019
1,United Kingdom,Durham,741.8045854,1115.004117,964.4313557,1329.762295,401.5710952,118.9602044,7.279707614,4.909354542,01-08-2019
1,United Kingdom,Durham,737.061979,1093.890128,948.0705246,1342.771539,414.7027471,102.5891237,7.697343404,4.949942811,01-09-2019
1,United Kingdom,Durham,797.3068027,1209.789956,1000.698999,1387.468707,388.6986251,116.9862125,7.519253371,4.997935786,01-10-2019
1,United Kingdom,Durham,772.7077009,1132.861294,1035.968543,1377.270735,417.4509407,124.8654979,7.531965655,5.060973957,01-11-2019
1,United Kingdom,Durham,772.5004455,1159.749334,1006.832866,1363.695438,411.69416,130.9263687,7.520532984,5.813149564,01-12-2019
2,Ireland,Dublin,516.4966382,801.785412,671.5614407,1021.777141,208.5049853,92.73955989,6.571018769,2.726340744,01-01-2019
2,Ireland,Dublin,566.8688611,849.9195299,715.920349,1059.464662,203.5178373,64.36523733,6.502686621,2.053134137,01-02-2019
2,Ireland,Dublin,570.9694611,806.2408358,705.1508285,1056.397828,219.9618975,53.87203351,6.536243037,1.001337712,01-03-2019
2,Ireland,Dublin,583.9322751,830.6850787,759.0081204,1045.593989,210.2457755,49.90259164,6.612827671,1.84725414,01-04-2019
2,Ireland,Dublin,532.8750097,795.8418462,678.8560032,1016.78411,231.0218663,50.62433797,6.663081445,2.356231691,01-05-2019
2,Ireland,Dublin,561.022494,841.416362,727.094779,1077.272758,221.8748745,80.35306331,6.582947721,2.791695226,01-06-2019
2,Ireland,Dublin,572.7035781,898.0297687,727.3077293,1060.776927,212.8027573,71.65064867,6.385508907,2.541134859,01-07-2019
2,Ireland,Dublin,597.9452487,877.1123592,769.4010098,1068.790789,202.7379867,67.92358265,6.414192521,3.125739906,01-08-2019
2,Ireland,Dublin,559.7546128,812.0777835,737.8026479,994.9871177,240.0299253,66.04979215,6.561178519,3.0006105,01-09-2019
2,Ireland,Dublin,588.1817573,910.1935953,761.5625696,1120.02792,222.2212256,52.03427849,6.688183708,2.636470101,01-10-2019
2,Ireland,Dublin,615.3150649,925.834979,809.1714237,1111.454998,252.6593227,76.25942771,6.671864386,2.2435252,01-11-2019
2,Ireland,Dublin,597.8787267,909.604303,771.0994537,1111.215855,209.6148864,62.25751907,6.685937473,2.479556001,01-12-2019
2,Ireland,Dublin,609.6065293,991.5960357,831.4137297,1096.369067,259.3784817,107.9633762,6.582922173,3.066392793,01-01-2019
2,Ireland,Dublin,594.5737367,874.076525,762.283928,1117.495968,263.2848204,65.79561634,6.708789479,2.186397134,01-02-2019
2,Ireland,Dublin,622.8239329,964.0850563,799.902256,1093.242999,257.7245146,86.93829498,6.921646865,2.769942557,01-03-2019
2,Ireland,Dublin,603.8565577,935.514963,768.3487755,1068.775391,246.4962754,63.29261167,6.40902356,3.392325179,01-04-2019
2,Ireland,Dublin,635.7762042,952.0025547,804.5863288,1163.973715,279.5297125,71.1487787,6.715978078,2.840294298,01-05-2019
2,Ireland,Dublin,635.8059583,945.386147,864.8858276,1152.930214,250.5678007,80.10385898,6.796422382,3.435863896,01-06-2019
2,Ireland,Dublin,606.6636323,954.1539366,826.7527897,1078.164826,251.6700696,79.81093231,6.824301865,2.856621026,01-07-2019
2,Ireland,Dublin,668.8103696,966.1443819,886.8411717,1245.544027,294.9590097,81.60253976,6.845309188,3.470044114,01-08-2019
2,Ireland,Dublin,642.9354141,979.7083346,870.7479825,1241.168049,272.9465614,75.19108002,6.897020389,2.423771601,01-09-2019
2,Ireland,Dublin,614.6738938,889.6914687,833.4704942,1109.511499,275.7955876,77.48738216,6.880740765,2.790101359,01-10-2019
2,Ireland,Dublin,666.0006983,1000.65363,891.3495294,1207.164035,273.923212,75.81086519,6.859856658,3.177624673,01-11-2019
2,Ireland,Dublin,685.1590119,1029.520822,866.8103916,1272.925176,300.9522626,91.22669641,7.02892991,3.762857331,01-12-2019
2,Ireland,Dublin,651.0269566,954.3728556,854.9426062,1107.677602,290.7168458,115.8640051,6.918056612,3.01041858,01-01-2019
2,Ireland,Dublin,665.4517424,1030.554891,907.2186115,1262.440415,272.4012885,83.22697462,6.845749198,2.419634522,01-02-2019
